RxnID	EC_Code	Uniprot	KEGG_Substrate	KEGG_Product
MAR00753	3.5.1.23	Q5QJU3	NaN;C00001	C00836;C00162
MAR00753	3.5.1.23	Q8TDN7	NaN;C00001	C00836;C00162
MAR00753	3.5.1.23	Q9NR71	NaN;C00001	C00836;C00162
MAR00754	1.14.-.-	Q6QHC5	NaN;C00080;C00005;C00007	C00195;C00001;C00006
MAR00754	1.14.-.-	O15121	NaN;C00080;C00005;C00007	C00195;C00001;C00006
MAR00758	2.3.1.24	Q8IU89	C00195;C00010;C00080	C00319;C00040
MAR00758	2.3.1.24	Q6ZMG9	C00195;C00010;C00080	C00319;C00040
MAR00758	2.3.1.24	Q9HA82	C00195;C00010;C00080	C00319;C00040
MAR00758	2.3.1.24	Q96G23	C00195;C00010;C00080	C00319;C00040
MAR00758	2.3.1.24	Q8N5B7	C00195;C00010;C00080	C00319;C00040
MAR00758	2.3.1.24	P27544	C00195;C00010;C00080	C00319;C00040
MAR00760	2.7.1.138	Q8TCT0	C00002;C00195	C00008;NaN;C00080
MAR00761	2.4.1.80	Q16739	C00195;C00029	C01190;C00080;C00015
MAR00762	3.2.1.45	Q9HCG7	C01190;C00001	C00195;C00031
MAR00762	3.2.1.45	P04062	C01190;C00001	C00195;C00031
MAR00762	3.2.1.45	Q9H227	C01190;C00001	C00195;C00031
MAR00763	2.7.8.3	NaN	C00307;C00195	C00055;C00080;C00550
MAR00765	2.4.1.-	Q9NY97	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q7Z4J2	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9H1C3	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	O60909	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q6ZNI0	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q8WZA1	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q8TCJ2	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9NYU2	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9Y231	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9Y2A9	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9BYG0	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q7Z7M8	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9NUD9	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	O60512	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q6L9W6	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	P22083	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	O60513	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q86VD9	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9Y5Z6	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q6Y288	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q76KP1	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9UBX8	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9UBV7	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q6P4F1	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q11130	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q8NCR0	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9Y2C3	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9C0J1	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q6UX72	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q6ZMB0	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q8N5D6	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9H3S5	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q8NHY0	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9NYU1	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	C9J202	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	P46977	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q495W5	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	O15294	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	O43286	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	O43825	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q86SF2	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	P15291	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q92521	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q8NFL0	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q67FW5	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q9UNA3	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q3V5L5	C01190;C00052	C00080;C01290;C00015
MAR00765	2.4.1.-	Q68CQ7	C01190;C00052	C00080;C01290;C00015
MAR00766	3.2.1.23	P09848	C00984;C01190	C00001;C01290
MAR00766	3.2.1.23	P16278	C00984;C01190	C00001;C01290
MAR00766	3.2.1.23	Q6UWU2	C00984;C01190	C00001;C01290
MAR00767	3.1.3.4	O43688	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q96GM1	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q9BQK8	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q14693	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	O14494	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q92539	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q7Z2D5	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	O14495	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q5VZY2	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q6T4P5	NaN;C00001	C00195;C00009
MAR00767	3.1.3.4	Q8NEB5	NaN;C00001	C00195;C00009
MAR00773	2.7.1.91	Q9NYA1	C00002;C00319	C00008;C00080;C06124
MAR00773	2.7.1.91	Q9NRA0	C00002;C00319	C00008;C00080;C06124
MAR00773	2.7.1.91	Q10586	C00002;C00319	C00008;C00080;C06124
MAR00775	3.1.3.4	O43688	C00001;C06124	C00009;C00319
MAR00775	3.1.3.4	Q9BQK8	C00001;C06124	C00009;C00319
MAR00775	3.1.3.4	Q14693	C00001;C06124	C00009;C00319
MAR00775	3.1.3.4	O14494	C00001;C06124	C00009;C00319
MAR00775	3.1.3.4	Q92539	C00001;C06124	C00009;C00319
MAR00775	3.1.3.4	O14495	C00001;C06124	C00009;C00319
MAR00779	4.1.2.27	O95470	C06124	C00346;C06123
MAR00781	1.3.1.27	NaN	C00080;C06123;C00005	C00517;C00006
MAR00783	3.1.3.4	O43688	C00001;C06124	C00009;C00319
MAR00783	3.1.3.4	O14494	C00001;C06124	C00009;C00319
MAR00783	3.1.3.4	O14495	C00001;C06124	C00009;C00319
MAR00795	3.1.4.12	Q9NXE4	C00001;C00550	C00195;C00080;C00588
MAR00795	3.1.4.12	Q6UWV6	C00001;C00550	C00195;C00080;C00588
MAR00795	3.1.4.12	Q9NY59	C00001;C00550	C00195;C00080;C00588
MAR00795	3.1.4.12	O60906	C00001;C00550	C00195;C00080;C00588
MAR00795	3.1.4.12	P17405	C00001;C00550	C00195;C00080;C00588
MAR08147	2.4.1.-	Q9Y2A9	C01190;C00052	C00080;C01290;C00015
MAR08148	2.4.1.228	Q9NPC4	C01290;C00052	C04737;C00080;C00015
MAR08149	2.4.1.79	O75752	C04737;C00203	C03272;C00080;C00015
MAR08150	2.4.1.-	Q9Y2C3	C03272;C00052	G00097;C00080;C00015
MAR08151	2.4.1.-	Q9Y2A9	G00097;C00043	NaN;C00080;C00015
MAR08152	2.4.1.-	Q9Y2A9	NaN;C00052	NaN;C00080;C00015
MAR08155	2.4.99.4	Q11201	C00128;G00097	C00055;C00080;NaN
MAR08155	2.4.99.4	Q11206	C00128;G00097	C00055;C00080;NaN
MAR08155	2.4.99.4	Q16842	C00128;G00097	C00055;C00080;NaN
MAR08156	2.4.99.-	Q9UJ37	C00128;NaN	C00055;C00080;NaN
MAR08159	2.4.99.-	Q9UJ37	C00128;NaN	C00055;C00080;NaN
MAR08162	2.4.99.8	Q92185	C00128;NaN	C00055;NaN;C00080
MAR08165	2.4.1.92	Q00973	C01290;C00203	C06135;C00080;C00015
MAR08166	2.4.1.62	O96024	C06135;C00052	C06136;C00080;C00015
MAR08167	2.4.99.4	Q11201	C00128;C06136	C00055;G00125;C00080
MAR08167	2.4.99.4	Q11206	C00128;C06136	C00055;G00125;C00080
MAR08167	2.4.99.4	Q16842	C00128;C06136	C00055;G00125;C00080
MAR08168	2.4.99.-	Q8NDV1	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.-	Q9BVH7	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.-	Q969X2	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.-	Q9H4F1	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.7	Q8NDV1	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.7	Q9BVH7	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.7	Q969X2	C00128;G00125	C00055;NaN;C00080
MAR08168	2.4.99.7	Q9H4F1	C00128;G00125	C00055;NaN;C00080
MAR08169	2.4.99.-	Q9UJ37	C00128;NaN	C00055;G00128;C00080
MAR08170	2.4.99.-	Q9UJ37	C00128;G00128	C00055;G00129;C00080
MAR08171	2.4.99.-	O15466	C00128;G00125	C00055;G00126;C00080
MAR08172	2.4.99.-	Q9UJ37	C00128;C06135	C00055;NaN;C00080
MAR08173	2.4.1.-	Q9Y2A9	NaN;C00052	NaN;C00080;C00015
MAR08174	2.4.99.-	Q9UJ37	C00128;NaN	C00055;NaN;C00080
MAR08175	2.4.99.-	Q969X2	C00128;C04927	C00055;G00128;C00080
MAR08176	2.4.99.-	Q9UJ37	C00128;G00120	C00055;G00121;C00080
MAR08177	2.4.99.-	O15466	C00128;G00121	C00055;NaN;C00080
MAR08178	2.4.99.-	Q969X2	C00128;C06140	C00055;G00129;C00080
MAR08180	2.4.99.-	O15466	C00128;C06133	C00055;C06299;C00080
MAR08181	2.4.99.-	O15466	C00128;C06140	C00055;C06139;C00080
MAR08182	2.4.99.-	O15466	C00128;C04927	C00055;C06138;C00080
MAR08183	2.4.99.-	O15466	C00128;G00121	C00055;NaN;C00080
MAR08184	2.4.99.9	Q9UNP4	C00128;C01290	C00055;C04730;C00080
MAR08185	2.4.1.62	O96024	C04884;C00052	C04911;C00080;C00015
MAR08186	2.4.1.62	O96024	C06134;C00052	C06141;C00080;C00015
MAR08187	2.4.1.62	O96024	G00119;C00052	G00120;C00080;C00015
MAR08188	2.4.99.4	Q11201	C00128;C04911	C00055;C04927;C00080
MAR08188	2.4.99.4	Q11206	C00128;C04911	C00055;C04927;C00080
MAR08188	2.4.99.4	Q16842	C00128;C04911	C00055;C04927;C00080
MAR08189	2.4.99.4	Q11201	C00128;C06141	C00055;C06140;C00080
MAR08189	2.4.99.4	Q11206	C00128;C06141	C00055;C06140;C00080
MAR08189	2.4.99.4	Q16842	C00128;C06141	C00055;C06140;C00080
MAR08190	2.4.1.92	Q00973	C04730;C00203	C04884;C00080;C00015
MAR08191	2.4.1.92	Q00973	C06133;C00203	C06134;C00080;C00015
MAR08192	2.4.1.92	Q00973	C06299;C00203	G00119;C00080;C00015
MAR08194	2.4.1.-	Q9Y2A9	C03272;C01074	NaN;C00001
MAR08198	2.4.1.88	Q8N5D6	C03272;C00203	NaN;C00080;C00015
MAR08201	3.2.1.49	P17050	NaN;C00080;C00015	C03272;C00203
MAR00786	3.2.1.23	P09848	C00001;C01290	C00984;C01190
MAR00786	3.2.1.23	Q6ZT21	C00001;C01290	C00984;C01190
MAR00786	3.2.1.23	P16278	C00001;C01290	C00984;C01190
MAR00786	3.2.1.23	Q6UWU2	C00001;C01290	C00984;C01190
MAR08206	2.8.2.11	Q99999	C02686;C00053	C00080;C00054;NaN
MAR08210	3.2.1.46	P54803	C02686;C00001	C00195;C00984
MAR08212	2.8.2.11	Q99999	C06126;C00053	C06127;C00080;C00054
MAR08217	3.2.1.22	P06280	C06126;C00001	C02686;C00984
MAR08221	2.4.1.69	Q10981	G00097;C00325	NaN;C00035;C00080
MAR08221	2.4.1.69	P19526	G00097;C00325	NaN;C00035;C00080
MAR08233	3.1.3.-	Q9BX95	C00001;C01120	C00009;C00836
MAR08235	3.1.3.-	Q9BX95	C00001;C06124	C00009;C00319
MAR08237	4.1.2.27	O95470	C01120	C00346;C00517
MAR08238	4.1.2.27	O95470	C00001;C06124	C00346;C00080;C00249
MAR08242	3.1.4.12	Q9NY59	C00001;C00550	C00195;C00080;C00588
MAR08246	3.1.4.12	Q9NXE4	C00001;NaN	C00080;C00588;C00319
MAR08246	3.1.4.12	Q6UWV6	C00001;NaN	C00080;C00588;C00319
MAR08246	3.1.4.12	Q9NY59	C00001;NaN	C00080;C00588;C00319
MAR08246	3.1.4.12	O60906	C00001;NaN	C00080;C00588;C00319
MAR08246	3.1.4.12	P17405	C00001;NaN	C00080;C00588;C00319
MAR08248	2.4.1.80	Q16739	C00195;C00029	C01190;C00080;C00015
MAR08249	2.4.1.-	Q9Y2A9	C04737;C00052	NaN;C00080;C00015
MAR08250	2.4.1.-	Q9Y2A9	NaN;C00052	NaN;C00080;C00015
MAR08251	2.4.1.-	Q9Y2A9	NaN;C00052	NaN;C00080;C00015
MAR00453	1.1.1.1	P11766	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	O60218	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P07327	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P15121	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P00326	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P14550	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P08319	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P28332	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P00325	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.1	P40394	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P11766	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	O60218	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P07327	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P15121	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P00326	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P14550	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P08319	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P28332	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P00325	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.2	P40394	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P11766	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	O60218	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P07327	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P15121	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P00326	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P14550	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P08319	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P28332	C02154;C00080;C00005	C00116;C00006
MAR00453	1.1.1.21	P00325	C02154;C00080;C00005	C00116;C00006
